side_or_trapnum,watershed,date,dipteran_large,terrestrial_large,caddisfly_large,mayfly_large,stonefly_large,other_large,dipteran_small,terrestrial_small,caddisfly_small,other_small
B,4,2020-07-27,1,NA,NA,NA,NA,4,2,NA,NA,9
B,4,2020-07-27,NA,NA,NA,NA,NA,3,9,1,NA,10
B,4,2020-07-27,5,3,NA,NA,NA,4,19,NA,NA,13
B,4,2020-08-03,2,1,NA,NA,NA,2,7,NA,NA,10
B,4,2020-08-03,NA,2,NA,NA,NA,3,NA,NA,NA,5
B,4,2020-08-03,3,5,NA,NA,NA,8,6,NA,NA,8
B,4,2020-08-03,2,NA,NA,NA,NA,11,8,NA,NA,3
B,4,2020-08-03,1,1,NA,NA,NA,3,11,NA,NA,12
B,4,2020-08-10,2,NA,NA,NA,NA,3,5,NA,NA,7
B,4,2020-08-10,1,1,NA,NA,NA,2,3,NA,NA,8
B,4,2020-08-10,NA,1,NA,NA,NA,1,7,3,NA,14
B,4,2020-08-10,1,3,NA,NA,NA,5,7,NA,NA,9
B,4,2020-08-10,2,3,NA,NA,NA,2,10,NA,NA,10
B,4,2020-08-17,NA,2,NA,NA,2,NA,14,5,NA,7
B,4,2020-08-17,NA,23,NA,NA,NA,2,4,3,NA,2
B,4,2020-08-17,NA,2,NA,NA,1,5,8,7,NA,9
B,4,2020-08-17,1,1,1,NA,NA,4,14,4,NA,7
B,4,2020-08-17,2,2,1,NA,NA,2,8,8,NA,10
B,4,2020-08-24,NA,1,NA,NA,NA,1,4,3,NA,NA
B,4,2020-08-24,NA,1,NA,NA,NA,1,19,8,NA,11
B,4,2020-08-24,NA,NA,NA,NA,NA,NA,12,7,NA,5
B,4,2020-08-24,NA,2,NA,NA,NA,NA,13,11,NA,4
B,4,2020-08-24,NA,NA,NA,NA,NA,1,11,9,NA,7
B,4,2020-08-31,1,2,NA,NA,NA,1,4,6,NA,6
B,4,2020-08-31,3,2,1,NA,NA,NA,12,9,NA,12
B,4,2020-08-31,NA,NA,NA,NA,NA,NA,9,4,NA,4
B,4,2020-08-31,NA,4,1,NA,NA,3,5,8,NA,8
B,4,2020-08-31,1,4,NA,NA,NA,NA,7,6,1,8
B,4,2020-09-08,NA,NA,NA,NA,1,NA,10,12,NA,12
B,4,2020-09-08,NA,1,NA,NA,NA,NA,5,9,NA,8
B,4,2020-09-08,1,NA,NA,NA,NA,NA,5,3,NA,5
B,4,2020-09-08,NA,1,NA,NA,NA,NA,7,8,NA,10
B,4,2020-09-08,1,2,NA,1,NA,1,9,12,1,4
B,4,2020-09-14,NA,1,NA,NA,NA,NA,8,8,NA,9
B,4,2020-09-14,1,NA,1,NA,NA,NA,10,4,NA,3
B,4,2020-09-14,NA,NA,NA,NA,NA,1,3,5,NA,NA
B,4,2020-09-14,1,NA,NA,NA,NA,NA,6,7,NA,2
B,4,2020-09-14,NA,NA,NA,NA,NA,NA,2,8,NA,2
B,4,2020-09-21,5,1,NA,NA,NA,NA,17,12,NA,3
B,4,2020-09-21,NA,NA,NA,NA,NA,NA,9,12,NA,5
B,4,2020-09-21,1,2,NA,NA,NA,NA,NA,6,NA,4
B,4,2020-09-21,NA,2,NA,1,NA,NA,9,10,NA,4
B,4,2020-09-21,1,NA,NA,NA,NA,NA,11,8,NA,3
B,4,2020-09-28,3,1,NA,NA,NA,1,9,6,NA,14
B,4,2020-09-28,3,NA,1,NA,NA,1,13,5,NA,10
B,4,2020-09-28,1,NA,NA,NA,NA,1,23,13,1,7
B,4,2020-09-28,2,NA,NA,1,NA,2,18,8,1,6
B,4,2020-09-28,1,2,1,NA,NA,NA,7,8,NA,9
B,4,2020-10-05,NA,1,NA,NA,NA,NA,5,7,NA,6
B,4,2020-10-05,NA,1,NA,NA,NA,NA,7,5,NA,3
B,4,2020-10-05,NA,NA,NA,NA,NA,NA,2,9,NA,2
B,4,2020-10-05,NA,NA,NA,NA,NA,NA,9,9,NA,4
B,4,2020-10-05,1,NA,NA,NA,NA,NA,8,5,NA,7
B,4,2020-10-12,2,NA,NA,NA,NA,NA,6,9,NA,2
B,4,2020-10-12,1,NA,NA,NA,NA,NA,4,5,NA,4
B,4,2020-10-12,NA,NA,NA,NA,NA,NA,5,5,NA,5
B,4,2020-10-12,2,2,NA,NA,NA,NA,10,7,NA,4
B,4,2020-10-12,NA,NA,NA,NA,NA,NA,9,7,NA,4
B,4,2020-10-19,1,NA,NA,NA,NA,NA,6,6,NA,3
B,4,2020-10-19,NA,NA,NA,NA,NA,1,2,5,NA,2
B,4,2020-10-19,2,NA,NA,NA,NA,NA,6,7,NA,1
B,4,2020-10-19,3,NA,NA,NA,NA,NA,3,9,NA,2
B,4,2020-10-19,1,1,NA,NA,NA,NA,NA,8,NA,4
B,4,2020-10-26,NA,NA,NA,NA,NA,NA,6,8,NA,5
B,4,2020-10-26,3,1,NA,NA,NA,NA,2,10,NA,4
B,4,2020-10-26,1,NA,NA,NA,NA,NA,NA,3,NA,8
B,4,2020-10-26,3,NA,NA,NA,NA,NA,2,6,NA,5
B,4,2020-10-26,6,NA,NA,NA,NA,NA,5,10,NA,5
B,4,2020-11-02,0,0,0,0,0,0,2,1,0,0
B,4,2020-11-02,0,0,0,0,0,0,1,1,0,0
B,4,2020-11-02,2,0,0,0,0,0,4,0,0,0
B,4,2020-11-02,2,1,0,0,0,0,0,0,0,0
B,4,2020-11-02,1,0,0,0,0,0,4,0,0,1
B,4,2020-11-09,1,0,0,0,0,0,5,7,0,8
B,4,2020-11-16,3,0,0,0,0,0,3,1,0,2
B,4,2020-11-22,1,1,0,0,0,0,1,0,0,0
B,4,2020-11-30,1,0,0,0,0,0,2,0,0,0
B,4,2020-12-07,1,0,0,0,0,0,1,0,0,0
1,5,2018-05-14,NA,NA,NA,NA,NA,2,31,3,NA,11
1,5,2018-05-21,1,NA,NA,NA,NA,NA,33,5,NA,5
1,5,2018-05-29,1,1,NA,NA,3,2,123,5,1,5
1,5,2018-06-04,NA,3,NA,NA,NA,4,50,8,NA,8
1,5,2018-06-11,1,3,NA,NA,NA,1,52,3,NA,NA
1,5,2018-06-18,NA,3,NA,NA,1,3,18,6,NA,8
1,5,2018-06-25,1,2,4,NA,NA,3,21,12,NA,8
1,5,2018-07-02,1,NA,NA,NA,NA,4,43,3,NA,4
1,5,2018-07-09,1,NA,2,NA,NA,3,41,5,NA,22
1,5,2018-07-16,1,NA,NA,NA,1,10,58,3,NA,6
1,5,2018-07-23,2,NA,NA,NA,1,1,23,NA,NA,11
1,5,2018-07-30,3,1,1,NA,1,1,36,NA,NA,7
1,5,2018-08-06,2,NA,NA,NA,NA,1,16,2,NA,3
1,5,2018-08-13,NA,1,1,NA,1,NA,16,NA,NA,5
1,5,2018-08-20,NA,NA,NA,NA,NA,NA,10,NA,NA,1
1,5,2018-08-27,NA,2,NA,NA,NA,NA,12,NA,NA,3
1,5,2018-09-04,NA,NA,1,NA,NA,1,12,2,NA,5
1,5,2018-09-10,NA,NA,NA,NA,NA,NA,14,NA,NA,4
1,5,2018-09-17,NA,NA,NA,NA,NA,NA,12,NA,NA,1
1,5,2018-09-24,NA,NA,NA,NA,NA,1,6,4,NA,1
1,5,2018-10-01,NA,NA,NA,NA,NA,1,6,NA,NA,NA
1,5,2018-10-08,NA,NA,NA,NA,NA,NA,8,2,NA,7
1,5,2018-10-15,2,NA,NA,NA,NA,NA,17,NA,NA,2
1,5,2018-10-22,NA,NA,NA,NA,NA,NA,12,1,NA,NA
1,5,2018-10-29,NA,NA,NA,NA,NA,NA,3,1,NA,NA
1,5,2018-11-05,NA,NA,NA,NA,NA,NA,6,1,NA,NA
1,5,2018-11-12,NA,NA,NA,NA,NA,NA,5,1,NA,NA
10,5,2018-05-14,NA,NA,NA,NA,NA,NA,19,NA,NA,10
10,5,2018-05-21,1,NA,NA,NA,4,2,118,8,NA,29
10,5,2018-05-29,3,NA,NA,NA,NA,NA,71,1,NA,8
10,5,2018-06-04,NA,NA,NA,NA,NA,NA,97,1,NA,9
10,5,2018-06-11,1,2,NA,NA,NA,1,32,3,NA,1
10,5,2018-06-18,2,NA,NA,NA,2,4,21,7,NA,10
10,5,2018-06-25,1,2,NA,NA,NA,6,14,2,NA,5
10,5,2018-07-02,NA,NA,1,NA,NA,NA,89,1,NA,3
10,5,2018-07-09,3,NA,2,NA,1,2,41,1,NA,8
10,5,2018-07-16,4,2,1,NA,NA,4,9,2,NA,4
10,5,2018-07-30,NA,NA,NA,NA,NA,6,10,NA,NA,5
10,5,2018-08-06,1,NA,NA,NA,NA,3,4,NA,NA,NA
10,5,2018-08-13,1,NA,1,NA,1,6,15,1,NA,NA
10,5,2018-08-20,1,NA,NA,NA,NA,NA,9,2,NA,NA
10,5,2018-08-27,NA,NA,NA,NA,NA,1,6,NA,NA,1
10,5,2018-09-04,NA,NA,NA,NA,1,NA,5,2,NA,5
10,5,2018-09-10,NA,NA,NA,NA,NA,NA,4,NA,NA,4
10,5,2018-09-17,NA,NA,NA,NA,NA,NA,3,NA,NA,1
10,5,2018-09-24,NA,NA,NA,NA,NA,NA,9,2,NA,1
10,5,2018-10-01,1,NA,NA,NA,NA,NA,10,NA,NA,1
10,5,2018-10-08,NA,NA,NA,NA,NA,NA,2,NA,NA,2
10,5,2018-10-15,2,NA,NA,NA,NA,NA,22,1,NA,5
10,5,2018-10-22,NA,NA,NA,NA,NA,NA,4,1,NA,NA
10,5,2018-10-29,1,NA,NA,NA,NA,NA,3,NA,NA,NA
10,5,2018-11-05,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
10,5,2018-11-12,6,NA,NA,NA,NA,NA,37,1,NA,NA
2,5,2018-05-14,1,NA,NA,NA,NA,3,78,4,NA,22
2,5,2018-05-21,1,NA,NA,NA,1,1,97,5,NA,13
2,5,2018-05-29,1,1,NA,NA,1,3,77,3,NA,8
2,5,2018-06-04,1,3,NA,NA,NA,6,77,3,NA,5
2,5,2018-06-11,4,1,NA,NA,NA,NA,44,3,1,3
2,5,2018-06-18,2,NA,NA,NA,1,2,22,4,NA,9
2,5,2018-06-25,1,3,5,NA,3,1,32,4,NA,9
2,5,2018-07-02,NA,1,1,NA,NA,4,22,NA,NA,9
2,5,2018-07-09,4,1,NA,NA,NA,1,27,1,NA,12
2,5,2018-07-16,7,NA,2,NA,NA,4,41,3,NA,12
2,5,2018-07-23,2,1,NA,NA,NA,3,20,4,NA,9
2,5,2018-07-30,2,NA,NA,NA,NA,1,8,2,NA,4
2,5,2018-08-06,2,NA,NA,NA,NA,3,14,NA,NA,3
2,5,2018-08-13,NA,1,1,NA,NA,1,10,1,NA,2
2,5,2018-08-20,NA,NA,1,NA,NA,4,15,NA,NA,1
2,5,2018-08-27,2,NA,1,NA,NA,1,21,NA,NA,2
2,5,2018-09-04,1,NA,NA,NA,NA,NA,8,2,NA,6
2,5,2018-09-10,NA,NA,NA,NA,NA,NA,4,3,NA,4
2,5,2018-09-17,NA,NA,NA,NA,NA,NA,6,NA,NA,5
2,5,2018-09-24,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
2,5,2018-10-01,NA,NA,NA,NA,NA,NA,7,NA,NA,2
2,5,2018-10-08,NA,NA,NA,NA,NA,NA,14,NA,NA,4
2,5,2018-10-15,1,NA,NA,NA,NA,NA,10,3,NA,2
2,5,2018-10-22,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
2,5,2018-10-29,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
2,5,2018-11-05,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
2,5,2018-11-12,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
3,5,2018-05-14,1,NA,NA,NA,NA,1,143,2,NA,21
3,5,2018-05-21,NA,NA,NA,NA,NA,2,115,3,NA,18
3,5,2018-05-29,3,1,NA,NA,NA,3,161,1,NA,9
3,5,2018-06-04,3,NA,1,NA,NA,6,118,8,NA,8
3,5,2018-06-11,1,1,NA,NA,NA,4,68,4,NA,12
3,5,2018-06-18,1,1,NA,NA,1,6,42,5,NA,8
3,5,2018-06-25,4,1,NA,NA,NA,3,30,7,NA,7
3,5,2018-07-02,2,NA,NA,NA,NA,3,159,1,NA,7
3,5,2018-07-09,6,2,2,NA,NA,10,24,7,1,14
3,5,2018-07-16,5,1,1,NA,NA,1,32,1,NA,11
3,5,2018-07-23,NA,NA,NA,NA,NA,NA,7,NA,NA,8
3,5,2018-07-30,NA,NA,NA,NA,1,NA,20,NA,NA,3
3,5,2018-08-06,1,NA,NA,NA,NA,2,23,NA,NA,2
3,5,2018-08-13,1,NA,NA,NA,NA,1,16,1,NA,3
3,5,2018-08-20,NA,NA,2,NA,NA,2,5,NA,NA,3
3,5,2018-08-27,1,NA,NA,NA,NA,2,10,2,NA,1
3,5,2018-09-04,NA,NA,NA,NA,NA,NA,17,NA,NA,3
3,5,2018-09-10,1,NA,NA,NA,NA,NA,3,NA,NA,NA
3,5,2018-09-17,NA,NA,NA,NA,NA,NA,1,2,NA,2
3,5,2018-09-24,NA,NA,NA,NA,NA,NA,9,2,NA,NA
3,5,2018-10-01,1,NA,NA,NA,NA,NA,15,2,NA,3
3,5,2018-10-08,2,NA,NA,NA,NA,NA,10,NA,NA,1
3,5,2018-10-15,3,NA,NA,NA,NA,NA,30,NA,NA,NA
3,5,2018-10-22,NA,NA,NA,NA,NA,NA,6,1,NA,NA
3,5,2018-10-29,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
3,5,2018-11-05,2,NA,NA,NA,NA,NA,13,1,NA,NA
3,5,2018-11-12,1,NA,NA,NA,NA,NA,6,NA,NA,NA
4,5,2018-05-14,NA,NA,NA,NA,NA,1,64,1,NA,25
4,5,2018-05-21,1,NA,NA,NA,NA,NA,25,NA,NA,8
4,5,2018-05-29,1,NA,NA,NA,1,6,125,4,NA,8
4,5,2018-06-04,1,3,NA,NA,NA,6,83,4,1,9
4,5,2018-06-11,3,NA,NA,NA,NA,3,52,2,NA,2
4,5,2018-06-18,1,NA,1,NA,1,NA,23,2,NA,13
4,5,2018-06-25,2,NA,NA,NA,NA,NA,34,4,NA,8
4,5,2018-07-02,NA,NA,NA,NA,NA,2,76,2,NA,10
4,5,2018-07-09,2,1,1,NA,NA,2,17,NA,NA,13
4,5,2018-07-16,4,NA,NA,NA,NA,4,19,3,NA,9
4,5,2018-07-23,NA,NA,NA,NA,NA,NA,9,NA,NA,7
4,5,2018-07-30,NA,NA,NA,NA,NA,2,9,1,NA,3
4,5,2018-08-06,1,NA,NA,NA,NA,3,37,NA,NA,2
4,5,2018-08-13,NA,NA,NA,NA,NA,3,11,NA,NA,NA
4,5,2018-08-20,NA,NA,NA,NA,NA,2,13,3,NA,3
4,5,2018-08-27,1,NA,NA,NA,2,NA,3,1,NA,3
4,5,2018-09-04,NA,NA,NA,NA,NA,NA,7,NA,NA,1
4,5,2018-09-10,NA,NA,NA,NA,NA,NA,7,3,NA,4
4,5,2018-09-17,NA,NA,NA,NA,NA,NA,10,1,NA,NA
4,5,2018-09-24,NA,NA,NA,NA,NA,NA,6,1,NA,NA
4,5,2018-10-01,1,NA,NA,NA,NA,NA,7,NA,NA,2
4,5,2018-10-08,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
4,5,2018-10-15,NA,1,NA,NA,1,NA,107,1,NA,NA
4,5,2018-10-22,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
4,5,2018-10-29,NA,NA,NA,NA,NA,NA,2,NA,NA,1
4,5,2018-11-05,1,NA,NA,NA,NA,NA,10,NA,NA,NA
4,5,2018-11-12,1,NA,NA,NA,NA,NA,3,NA,NA,NA
5,5,2018-05-14,2,NA,NA,NA,NA,1,173,2,NA,39
5,5,2018-05-21,NA,NA,NA,NA,1,1,37,3,NA,14
5,5,2018-05-29,1,1,NA,NA,2,3,101,3,NA,11
5,5,2018-06-04,NA,1,NA,NA,NA,4,186,7,1,6
5,5,2018-06-11,NA,NA,NA,NA,NA,2,36,7,NA,4
5,5,2018-06-18,2,5,NA,NA,2,3,14,10,NA,8
5,5,2018-06-25,2,1,NA,NA,2,1,42,14,NA,6
5,5,2018-07-02,NA,1,2,NA,1,NA,31,3,NA,10
5,5,2018-07-09,7,NA,5,NA,1,3,54,NA,1,21
5,5,2018-07-16,5,2,1,NA,NA,5,24,4,NA,15
5,5,2018-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
5,5,2018-07-30,1,NA,1,NA,5,3,28,1,NA,4
5,5,2018-08-06,3,NA,1,NA,2,1,9,3,NA,NA
5,5,2018-08-13,1,NA,NA,NA,NA,NA,18,1,NA,NA
5,5,2018-08-20,NA,NA,NA,NA,NA,1,20,NA,NA,6
5,5,2018-08-27,NA,NA,NA,NA,NA,NA,8,2,NA,NA
5,5,2018-09-04,NA,NA,NA,NA,NA,2,13,NA,NA,3
5,5,2018-09-10,NA,NA,NA,NA,NA,NA,7,2,NA,3
5,5,2018-09-17,1,NA,NA,NA,NA,NA,6,3,NA,NA
5,5,2018-09-24,NA,NA,NA,NA,NA,NA,7,3,NA,3
5,5,2018-10-01,NA,NA,NA,NA,NA,NA,13,3,NA,1
5,5,2018-10-08,2,NA,NA,NA,NA,NA,7,NA,NA,2
5,5,2018-10-15,NA,NA,NA,NA,NA,NA,13,1,NA,3
5,5,2018-10-22,NA,1,NA,NA,NA,NA,39,NA,NA,1
5,5,2018-10-29,1,NA,NA,NA,NA,NA,6,NA,NA,NA
5,5,2018-11-05,1,1,NA,NA,NA,NA,15,1,NA,1
5,5,2018-11-12,7,NA,NA,NA,NA,NA,29,NA,NA,NA
6,5,2018-05-14,NA,NA,NA,NA,NA,1,93,2,NA,54
6,5,2018-05-21,2,NA,NA,NA,1,1,37,1,NA,11
6,5,2018-05-29,NA,NA,NA,NA,NA,3,69,4,NA,8
6,5,2018-06-04,NA,1,NA,NA,1,1,73,1,NA,11
6,5,2018-06-11,1,4,NA,NA,NA,1,37,6,NA,8
6,5,2018-06-18,1,2,1,NA,3,6,23,2,NA,17
6,5,2018-06-25,NA,1,NA,NA,1,NA,40,10,NA,8
6,5,2018-07-02,3,NA,6,NA,NA,2,79,1,NA,14
6,5,2018-07-09,1,NA,5,NA,1,5,33,2,NA,10
6,5,2018-07-16,2,2,4,NA,NA,4,46,5,NA,10
6,5,2018-07-23,NA,NA,NA,NA,NA,2,NA,NA,NA,8
6,5,2018-07-30,NA,NA,3,NA,4,NA,10,NA,NA,2
6,5,2018-08-06,1,NA,NA,NA,NA,6,10,NA,NA,2
6,5,2018-08-13,NA,NA,NA,NA,2,2,18,NA,NA,3
6,5,2018-08-20,NA,1,NA,NA,NA,NA,19,NA,NA,1
6,5,2018-08-27,1,NA,4,NA,NA,1,5,3,NA,NA
6,5,2018-09-04,NA,NA,NA,NA,NA,NA,9,1,NA,7
6,5,2018-09-10,NA,NA,NA,NA,NA,NA,5,2,NA,4
6,5,2018-09-17,NA,NA,NA,NA,NA,NA,10,1,NA,2
6,5,2018-09-24,2,1,NA,NA,NA,NA,10,1,NA,3
6,5,2018-10-01,NA,NA,NA,NA,NA,1,9,NA,NA,2
6,5,2018-10-08,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
6,5,2018-10-15,2,NA,NA,NA,NA,NA,9,2,NA,2
6,5,2018-10-22,NA,NA,NA,NA,NA,NA,95,2,NA,1
6,5,2018-10-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,5,2018-11-05,3,NA,NA,NA,NA,NA,6,NA,NA,NA
6,5,2018-11-12,15,NA,NA,NA,NA,NA,16,NA,NA,NA
7,5,2018-05-14,NA,NA,NA,NA,NA,1,100,1,NA,37
7,5,2018-05-21,NA,NA,NA,NA,1,1,70,3,NA,13
7,5,2018-05-29,NA,NA,NA,NA,1,5,189,4,2,4
7,5,2018-06-04,2,NA,NA,NA,NA,1,196,2,1,9
7,5,2018-06-11,3,2,NA,NA,NA,4,69,6,NA,2
7,5,2018-06-18,2,NA,NA,NA,2,NA,20,2,NA,12
7,5,2018-06-25,3,2,NA,NA,1,2,42,2,NA,6
7,5,2018-07-02,1,NA,3,NA,NA,4,57,1,NA,9
7,5,2018-07-09,3,NA,1,NA,1,8,42,3,NA,18
7,5,2018-07-16,13,1,4,NA,1,3,44,5,1,12
7,5,2018-07-30,1,NA,NA,NA,1,3,44,NA,NA,3
7,5,2018-08-06,4,NA,NA,NA,3,2,16,1,NA,NA
7,5,2018-08-13,NA,NA,NA,NA,3,3,11,NA,NA,4
7,5,2018-08-20,NA,NA,NA,NA,NA,2,15,NA,NA,6
7,5,2018-08-27,2,NA,2,NA,NA,NA,5,NA,NA,NA
7,5,2018-09-04,NA,NA,NA,NA,NA,2,9,NA,NA,10
7,5,2018-09-10,NA,NA,NA,NA,1,NA,6,7,NA,2
7,5,2018-09-17,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
7,5,2018-09-24,NA,NA,NA,NA,NA,NA,7,2,NA,NA
7,5,2018-10-01,2,NA,NA,NA,NA,NA,10,NA,NA,1
7,5,2018-10-08,NA,NA,NA,NA,NA,NA,12,3,NA,2
7,5,2018-10-15,NA,NA,NA,NA,NA,NA,19,2,NA,NA
7,5,2018-10-22,1,NA,NA,NA,NA,NA,11,NA,NA,2
7,5,2018-10-29,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
7,5,2018-11-05,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
7,5,2018-11-12,1,NA,NA,NA,NA,NA,12,NA,NA,NA
8,5,2018-05-14,NA,NA,NA,NA,NA,NA,27,NA,NA,14
8,5,2018-05-21,2,NA,NA,NA,NA,2,174,7,NA,10
8,5,2018-05-29,NA,NA,NA,NA,2,1,98,3,NA,6
8,5,2018-06-04,NA,NA,NA,NA,NA,1,74,3,NA,NA
8,5,2018-06-11,1,NA,NA,NA,NA,4,66,3,NA,4
8,5,2018-06-18,NA,NA,NA,NA,NA,1,21,2,NA,2
8,5,2018-06-25,3,2,1,NA,2,NA,36,2,NA,8
8,5,2018-07-02,2,2,NA,NA,NA,NA,25,3,NA,12
8,5,2018-07-09,3,NA,2,NA,NA,1,57,4,1,20
8,5,2018-07-16,1,1,2,NA,NA,3,23,2,NA,9
8,5,2018-07-30,NA,1,NA,NA,1,NA,19,4,NA,3
8,5,2018-08-06,NA,NA,NA,NA,5,NA,8,NA,NA,2
8,5,2018-08-13,2,NA,NA,NA,2,NA,1,NA,NA,1
8,5,2018-08-20,1,NA,NA,NA,NA,3,8,NA,NA,4
8,5,2018-08-27,NA,NA,1,NA,2,3,7,1,NA,3
8,5,2018-09-04,NA,NA,NA,NA,NA,NA,3,NA,NA,1
8,5,2018-09-10,NA,NA,NA,NA,1,1,5,NA,NA,3
8,5,2018-09-17,NA,NA,NA,NA,NA,NA,3,1,NA,3
8,5,2018-09-24,NA,NA,NA,NA,NA,NA,11,NA,NA,NA
8,5,2018-10-01,3,NA,NA,NA,NA,1,14,NA,NA,1
8,5,2018-10-08,1,1,NA,NA,NA,NA,5,NA,NA,1
8,5,2018-10-15,NA,NA,NA,NA,NA,NA,7,2,NA,3
8,5,2018-10-22,1,NA,NA,NA,NA,NA,2,NA,NA,NA
8,5,2018-10-29,NA,NA,NA,NA,NA,NA,3,1,NA,NA
8,5,2018-11-05,NA,NA,NA,NA,NA,NA,12,2,NA,NA
8,5,2018-11-12,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
9,5,2018-05-14,NA,NA,NA,NA,NA,5,52,4,NA,27
9,5,2018-05-21,NA,NA,NA,NA,1,1,106,9,NA,12
9,5,2018-05-29,NA,1,2,NA,1,NA,144,3,NA,13
9,5,2018-06-04,NA,1,NA,NA,NA,2,222,4,NA,5
9,5,2018-06-11,NA,3,1,NA,NA,1,48,3,NA,2
9,5,2018-06-18,2,1,NA,NA,1,2,41,10,NA,15
9,5,2018-06-25,NA,4,NA,NA,NA,1,15,9,NA,8
9,5,2018-07-02,2,NA,NA,NA,NA,3,60,7,NA,10
9,5,2018-07-09,7,1,NA,NA,NA,4,29,4,NA,17
9,5,2018-07-16,5,1,3,NA,1,4,27,7,NA,13
9,5,2018-07-30,NA,NA,NA,NA,NA,2,8,2,NA,2
9,5,2018-08-06,2,NA,NA,NA,NA,3,14,2,NA,1
9,5,2018-08-13,1,NA,2,NA,NA,2,4,1,NA,1
9,5,2018-08-20,1,NA,1,NA,1,NA,11,NA,NA,4
9,5,2018-08-27,NA,NA,1,NA,NA,1,6,NA,NA,1
9,5,2018-09-04,NA,1,NA,NA,NA,NA,16,3,NA,7
9,5,2018-09-10,NA,NA,NA,NA,NA,NA,2,2,NA,4
9,5,2018-09-17,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
9,5,2018-09-24,2,NA,NA,NA,NA,NA,9,1,NA,2
9,5,2018-10-01,NA,NA,NA,NA,NA,NA,8,NA,NA,2
9,5,2018-10-08,NA,NA,NA,NA,NA,1,6,NA,NA,2
9,5,2018-10-15,NA,NA,NA,NA,NA,NA,6,2,NA,3
9,5,2018-10-22,2,NA,NA,NA,NA,NA,10,1,NA,NA
9,5,2018-10-29,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
9,5,2018-11-05,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
9,5,2018-11-12,4,NA,NA,NA,NA,NA,14,NA,NA,NA
A,5,2019-09-03,1,NA,NA,NA,1,NA,9,6,NA,1
A,5,2019-09-03,2,NA,NA,NA,1,1,15,1,NA,6
A,5,2019-09-03,NA,1,1,NA,NA,NA,9,NA,NA,1
A,5,2019-09-03,3,NA,1,NA,3,NA,31,NA,NA,4
A,5,2019-09-03,2,NA,NA,NA,NA,3,9,2,NA,4
A,5,2019-09-09,3,NA,NA,NA,NA,NA,13,NA,NA,4
A,5,2019-09-09,1,NA,NA,NA,NA,NA,13,NA,NA,6
A,5,2019-09-09,1,NA,NA,NA,NA,NA,5,1,NA,4
A,5,2019-09-09,NA,1,NA,NA,NA,1,11,NA,NA,1
A,5,2019-09-09,NA,NA,NA,NA,NA,NA,7,1,NA,9
A,5,2019-09-16,NA,1,1,NA,NA,1,9,NA,NA,6
A,5,2019-09-16,NA,1,NA,NA,1,NA,14,1,NA,NA
A,5,2019-09-16,NA,NA,NA,NA,1,NA,7,1,NA,3
A,5,2019-09-16,NA,2,NA,NA,NA,NA,15,NA,NA,4
A,5,2019-09-16,1,NA,NA,NA,NA,NA,4,2,NA,4
A,5,2019-09-23,NA,2,NA,NA,1,NA,6,NA,NA,NA
A,5,2019-09-23,1,1,NA,NA,1,NA,3,1,NA,9
A,5,2019-09-23,2,4,NA,NA,NA,1,1,4,NA,5
A,5,2019-09-23,3,NA,NA,NA,1,NA,8,NA,NA,3
A,5,2019-09-23,NA,NA,NA,NA,NA,2,11,2,NA,4
A,5,2019-09-30,NA,NA,NA,NA,NA,NA,6,1,NA,7
A,5,2019-09-30,1,NA,NA,NA,NA,1,11,3,NA,4
A,5,2019-09-30,NA,1,NA,NA,NA,NA,9,4,NA,1
A,5,2019-09-30,1,NA,NA,NA,NA,NA,5,3,NA,2
A,5,2019-09-30,NA,NA,NA,NA,1,NA,14,2,NA,1
A,5,2019-10-07,8,NA,1,NA,NA,NA,6,2,NA,5
A,5,2019-10-07,3,NA,NA,NA,NA,NA,11,2,NA,NA
A,5,2019-10-07,6,NA,NA,NA,NA,NA,10,1,NA,2
A,5,2019-10-07,3,NA,NA,NA,NA,NA,12,2,NA,1
A,5,2019-10-07,1,NA,NA,NA,NA,NA,6,NA,NA,2
A,5,2019-10-15,3,2,NA,NA,NA,NA,24,1,NA,5
A,5,2019-10-15,NA,1,NA,NA,NA,1,16,3,NA,3
A,5,2019-10-15,1,NA,NA,NA,NA,4,25,3,NA,5
A,5,2019-10-15,1,1,NA,NA,NA,1,29,1,NA,5
A,5,2019-10-15,1,NA,NA,NA,NA,3,24,2,NA,2
